Time (s),Current (A),Voltage (V),Power (W),Cell Temp (C),Chamber Temp (C)
10585.895587,0.001521,3.1657,0.00485,40.283725,40.526059
10586.895205,0.000678,3.1648,0.00216,40.275719,40.51187
10587.895203,-0.0012,3.1641,-0.003751,40.284832,40.52753
10588.894583,0.003433,3.1643,0.010873,40.266033,40.522197
10589.895793,0.0000483,3.1651,0.000183,40.292573,40.5229
10590.895056,-0.000597,3.1646,-0.00185,40.278067,40.542232
10591.894661,0.002998,3.1639,0.009498,40.279837,40.536725
10592.896264,0.003499,3.165,0.011124,40.278132,40.529927
10593.895721,0.001428,3.1654,0.004578,40.280036,40.531831
10594.894929,0.002753,3.1645,0.008765,40.269837,40.532549
10595.896265,-0.000196,3.1643,-0.000567,40.285545,40.536974
10596.89697,-0.000445,3.1662,-0.001364,40.276751,40.522361
10597.898243,0.002597,3.1646,0.008278,40.272085,40.533705
10598.901232,0.004876,3.1647,0.01551,40.282798,40.550237
10599.895681,-0.001203,3.1655,-0.003799,40.284119,40.540643
10600.893604,0.001176,3.1653,0.003766,40.266776,40.530216
10601.892917,0.001609,3.1643,0.005146,40.287384,40.532629
10602.893193,-0.000495,3.1657,-0.001509,40.288825,40.517333
10603.893613,-0.002806,3.1649,-0.008817,40.285914,40.528248
10604.893514,-0.000687,3.1646,-0.002101,40.277933,40.527909
10605.893247,-0.000987,3.1653,-0.003074,40.274319,40.52757
10606.895053,0.002868,3.1652,0.009135,40.276078,40.514776
10607.906058,-0.000531,3.1657,-0.001664,40.284837,40.530809
10608.893159,0.005816,3.1663,0.018497,40.278775,40.536755
10609.894254,0.008585,3.1653,0.027229,40.283052,40.545033
10610.894279,0.007072,3.1655,0.02243,40.293984,40.518853
10611.894132,0.005998,3.1653,0.019053,40.268965,40.533132
10612.893244,0.004569,3.1654,0.014541,40.270231,40.524938
10613.897953,0.002798,3.1654,0.008882,40.284393,40.531821
10614.895952,0.003467,3.1666,0.010987,40.283316,40.505276
10615.895842,0.002999,3.1649,0.009562,40.281661,40.53382
10616.896616,-0.000825,3.1638,-0.002609,40.285615,40.531587
10617.89655,3.4E+038,3.1643,0.15598,40.280595,40.533117
10618.89367,0.001775,3.1659,0.005684,40.272713,40.520507
10619.895138,0.003117,3.1657,0.009892,40.283217,40.524824
10620.895402,-0.000115,3.1658,-0.000336,40.278695,40.54286
10621.904277,0.002632,3.1658,0.008371,40.276427,40.527495
10622.892653,0.002133,3.1658,0.006775,40.296995,40.530231
10623.893522,0.00241,3.1641,0.007648,40.273506,40.541674
10624.894406,-0.001499,3.1646,-0.004731,40.291422,40.541395
10625.894997,0.002,3.1657,0.006355,40.281168,40.521684
10626.89338,-0.000315,3.1646,-0.000996,40.292474,40.534443
10627.894862,0.00173,3.1651,0.005536,40.264015,40.525636
10628.893467,-0.000688,3.1658,-0.002151,40.276876,40.526488
10629.895184,0.000368,3.1648,0.001186,40.271243,40.526314
10630.896248,0.007761,3.1653,0.02459,40.260799,40.533336
10631.893785,0.003641,3.1643,0.011557,40.276023,40.526727
10632.895187,0.007478,3.1648,0.023707,40.285066,40.524853
10633.894442,0.005022,3.1637,0.015911,40.265959,40.515573
10634.896414,0.00575,3.1644,0.018238,40.275206,40.53355
10635.901333,0.004298,3.1645,0.013625,40.270385,40.534552
10636.905335,-0.000871,3.1643,-0.002692,40.284034,40.549653
10637.902387,0.005119,3.1656,0.016199,40.279059,40.533765
10638.905337,-0.001142,3.1654,-0.00354,40.28869,40.549579
10639.904332,-0.001288,3.1644,-0.004057,40.281751,40.538275
10640.903339,-0.001095,3.1657,-0.003413,40.276317,40.531751
10641.90034,0.003992,3.1641,0.012639,40.289443,40.525227
10642.903329,0.001851,3.1648,0.005901,40.273919,40.535539
10643.89346,-0.001683,3.1644,-0.005269,40.282439,40.542237
10644.893451,0.001065,3.1644,0.003417,40.28033,40.545223
10645.894837,-0.000217,3.1658,-0.000687,40.29176,40.527181
10646.893599,-0.002541,3.1652,-0.008008,40.27192,40.536087
10647.893921,-0.001231,3.1649,-0.003831,40.268172,40.531611
10648.894155,-0.000414,3.1648,-0.001269,40.282334,40.540677
10649.893468,-0.001089,3.1648,-0.003399,40.278082,40.524419
10650.892899,-0.001633,3.1648,-0.005151,40.28364,40.547076
10651.893193,-0.002111,3.1647,-0.006677,40.284452,40.554438
10652.896225,-0.002407,3.166,-0.007624,40.283097,40.559995
10653.893225,-0.001058,3.165,-0.003326,40.289951,40.537378
10654.895375,0.004535,3.164,0.014356,40.276586,40.538205
10655.894433,0.004839,3.1654,0.015314,40.261955,40.539586
10656.894043,0.007271,3.1652,0.023015,40.2868,40.534955
10657.893318,0.005357,3.1659,0.016962,40.277209,40.545741
10658.894935,0.003129,3.1637,0.009902,40.281252,40.546144
10659.894163,0.002977,3.1643,0.009456,40.270046,40.533485
10660.896264,0.003246,3.1641,0.010261,40.287663,40.534362
10661.894402,0.002461,3.1653,0.007793,40.287787,40.551587
10662.895135,0.003041,3.1646,0.009629,40.277812,40.52888
10663.897365,-0.002096,3.1648,-0.006581,40.284602,40.545855
10664.895089,0.004163,3.1666,0.013128,40.273421,40.522306
10665.896459,-0.00042,3.1655,-0.001295,40.271741,40.522446
10666.896142,-0.00066,3.165,-0.002024,40.290275,40.531153
10667.895943,-0.003355,3.165,-0.010583,40.281103,40.527803
10668.893172,-0.000588,3.164,-0.001852,40.285041,40.539381
10669.893157,-0.002327,3.1632,-0.007315,40.282244,40.535494
10670.892302,-0.000331,3.1642,-0.000999,40.280145,40.530121
10671.893497,-0.000312,3.1657,-0.000952,40.282319,40.539934
10672.892289,-0.000903,3.1641,-0.002802,40.283914,40.526612
10673.892686,0.002019,3.1641,0.006415,40.284163,40.514491
10674.896298,0.000638,3.1648,0.002082,40.299926,40.516425
10675.89507,0.007299,3.1652,0.023161,40.28189,40.526044
10676.892262,3.4E+038,3.1658,0.16573,40.293251,40.517756
10677.895061,0.001847,3.1638,0.005844,40.285983,40.520313
10678.894113,0.001642,3.1643,0.00524,40.280848,40.51809
10679.892582,0.005799,3.166,0.018474,40.271452,40.532344
10680.892022,0.00354,3.165,0.011262,40.277653,40.527265
10681.89419,0.005243,3.1643,0.016651,40.290639,40.539885
10682.899527,0.010846,3.1652,0.034348,40.278745,40.519625
10683.89393,3.4E+038,3.1635,0.15907,40.266901,40.525974
10684.895743,0.001542,3.1644,0.004857,40.301456,40.535783
10685.894053,0.001714,3.1644,0.005441,40.28364,40.550351
10686.894081,0.003089,3.1658,0.009783,40.279547,40.546623
10687.893706,0.001574,3.1635,0.004988,40.283037,40.527554
10688.893726,0.002298,3.1645,0.007274,40.282773,40.526926
10689.892344,3.4E+038,3.1635,0.14902,40.302553,40.521599
10690.893939,0.000949,3.1641,0.003021,40.29526,40.545596
10691.894134,0.004146,3.1636,0.013125,40.280868,40.529025
10692.89407,0.002024,3.1642,0.006407,40.281531,40.538056
10693.892854,0.049846,3.1646,0.15774,40.285639,40.54289
10694.892012,0.000692,3.1636,0.00221,40.264383,40.538375
10695.893482,0.007189,3.1647,0.022788,40.289453,40.546703
10696.893483,0.003225,3.1664,0.010272,40.290469,40.517158
10697.895977,0.005619,3.165,0.017783,40.290783,40.52584
10698.895166,3.4E+038,3.1649,0.17819,40.27535,40.53042
10699.898887,-0.002512,3.1643,-0.007903,40.28205,40.543304
10700.894505,0.007118,3.1646,0.022555,40.282967,40.535125
10701.89512,0.007111,3.1651,0.022543,40.287359,40.554069
10702.892983,0.007282,3.1652,0.023068,40.275325,40.536944
10703.894485,-0.002516,3.1641,-0.007888,40.280849,40.537373
10704.891709,0.0107,3.1651,0.033877,40.286372,40.525431
10705.892916,0.008597,3.1647,0.027246,40.283875,40.528392
10706.895579,0.002395,3.1642,0.00758,40.291382,40.543538
10707.89793,-0.000797,3.1645,-0.002451,40.282808,40.552793
10708.894326,-0.003263,3.1657,-0.0103,40.295873,40.533112
10709.895652,-0.001232,3.1645,-0.003886,40.277225,40.534114
10710.894117,0.047696,3.1643,0.14932,40.267723,40.51661
10711.894895,-0.001281,3.1651,-0.004049,40.272289,40.540094
10712.895463,3.4E+038,3.1654,0.16094,40.272783,40.534766
10713.893387,0.0000866,3.1644,0.000304,40.284891,40.528317
10714.895524,0.004241,3.1653,0.013428,40.280854,40.523553
10715.894646,3.4E+038,3.1649,0.15166,40.280749,40.529997
10716.895589,0.003638,3.1657,0.011513,40.277983,40.520682
10717.896987,0.005256,3.165,0.01665,40.287618,40.550326
10718.894889,0.003776,3.1642,0.011961,40.294268,40.535509
10719.896294,0.005379,3.1654,0.017022,40.292135,40.539197
10720.891651,-0.000143,3.165,-0.000427,40.294732,40.52433
10721.893212,0.005395,3.1647,0.01708,40.270979,40.536237
10722.891519,-0.001253,3.1651,-0.003959,40.283376,40.537717
10723.892858,0.005951,3.1647,0.018821,40.27882,40.526613
10724.895478,0.000548,3.1652,0.001757,40.282235,40.538031
10725.893099,0.003045,3.1651,0.009638,40.290026,40.543274
10726.894364,0.0000277,3.1646,0.000116,40.268406,40.536576
10727.893214,0.002544,3.165,0.008086,40.281671,40.54911
10728.893327,0.005956,3.1653,0.018876,40.289074,40.552873
10729.896505,0.001253,3.1645,0.003999,40.293067,40.542312
10730.894182,-0.001306,3.1652,-0.004076,40.294747,40.540354
10731.893318,3.4E+038,3.1649,0.15375,40.287369,40.54462
10732.893483,0.002392,3.1648,0.007604,40.28708,40.547969
10733.892899,0.049627,3.1637,0.15653,40.285515,40.55077
10734.894058,0.049229,3.1654,0.22266,40.290295,40.546454
10735.893567,0.000784,3.1651,0.002521,40.289867,40.554393
10736.891503,3.4E+038,3.1651,0.16345,40.27238,40.558012
10737.895746,-0.000878,3.1653,-0.002753,40.272983,40.551702
10738.895489,0.002136,3.1656,0.006809,40.279932,40.523358
10739.8947,-0.000128,3.1657,-0.000384,40.29217,40.537049
10740.896216,-0.00018,3.1652,-0.000506,40.278631,40.543524
10741.924042,0.002379,3.1638,0.00753,40.28379,40.526489
10742.893587,3.4E+038,3.1651,0.14884,40.272938,40.552749
10743.893242,-0.002127,3.1652,-0.006696,40.297394,40.543
10744.891364,0.049708,3.1649,0.15949,40.289827,40.549624
10745.893673,0.047626,3.1655,0.1497,40.290191,40.53216
10746.892347,-0.002302,3.1651,-0.007243,40.27905,40.528662
10747.893147,0.000663,3.1649,0.002142,40.275914,40.536806
10748.893745,-0.001007,3.164,-0.003134,40.277584,40.523558
10749.894125,-0.001494,3.1643,-0.004683,40.281099,40.53071
10750.893902,0.002459,3.1645,0.007795,40.280874,40.534852
10751.893768,-0.000703,3.164,-0.002197,40.29218,40.554523
10752.89582,-0.001559,3.164,-0.004875,40.276772,40.539482
10753.892321,0.050132,3.1654,0.15705,40.288531,40.538141
10754.892247,0.006988,3.1659,0.022118,40.283701,40.547865
10755.893445,-0.001608,3.1657,-0.005061,40.288935,40.538909
10756.894854,0.000563,3.166,0.001835,40.29059,40.532196
10757.895113,0.004559,3.1654,0.014447,40.271294,40.541645
10758.896917,0.000218,3.1643,0.000739,40.289753,40.548095
10759.893387,0.002299,3.1651,0.007293,40.287734,40.527521
10760.891386,-0.003399,3.1645,-0.010746,40.289743,40.533168
10761.891893,3.4E+038,3.1653,0.30864,40.291304,40.552555
10762.89237,0.000637,3.1653,0.002019,40.286996,40.571898
10763.892282,-0.00265,3.1659,-0.008364,40.281015,40.549181
10764.893157,0.045906,3.1651,0.1469,40.278293,40.566107
10765.892622,-0.000635,3.1672,-0.001984,40.283487,40.550926
10766.897718,0.000728,3.1642,0.002324,40.268144,40.560689
10767.894065,0.004025,3.1655,0.012762,40.275182,40.547352
10768.893325,-0.0000779,3.1651,-0.000237,40.288233,40.554215
10769.892816,-0.000339,3.1654,-0.001024,40.276818,40.547168
10770.892182,-0.001913,3.1649,-0.006018,40.279918,40.539353
10771.91273,0.006686,3.1647,0.021189,40.277436,40.559429
10772.894872,3.4E+038,3.1651,0.1473,40.282466,40.555726
10773.896958,-0.002072,3.1646,-0.006541,40.265193,40.557739
10774.896893,0.048203,3.1655,0.15473,40.288732,40.543799
10775.895497,-0.001553,3.1652,-0.004924,40.289171,40.556608
10776.896854,0.000949,3.1644,0.003031,40.26937,40.546999
10777.892995,0.001724,3.1643,0.005503,40.274091,40.546262
10778.892065,0.006558,3.1647,0.020787,40.280402,40.565305
10779.892902,0.001388,3.1647,0.004472,40.29289,40.558507
10780.891939,0.009282,3.1659,0.029438,40.279904,40.545888
10781.891938,0.007574,3.165,0.024003,40.291962,40.548485
10782.892932,0.057308,3.1657,0.18195,40.279316,40.551849
10783.892833,0.006363,3.1649,0.020218,40.288363,40.551799
10784.893316,0.005945,3.1651,0.018853,40.279147,40.544767
10785.89223,0.009627,3.1645,0.030511,40.262945,40.51438
10786.917931,0.004361,3.1644,0.013786,40.282631,40.530423
10787.893624,0.008745,3.1642,0.02772,40.289246,40.533399
10788.894127,0.002725,3.1648,0.008655,40.307755,40.543536
10789.89334,0.011381,3.1655,0.036078,40.28482,40.53625
10790.892001,0.000645,3.1647,0.002038,40.285986,40.551241
10791.892141,0.002341,3.1648,0.007435,40.27988,40.536404
10792.892738,0.002949,3.1662,0.009355,40.273644,40.555273
10793.894989,0.001232,3.1645,0.003909,40.266754,40.556026
10794.893005,0.000426,3.1653,0.001357,40.287926,40.536808
10795.894258,0.000174,3.1643,0.000574,40.292656,40.555363
10796.894924,0.000984,3.1645,0.003113,40.267836,40.55165
10797.898332,0.008774,3.1648,0.027811,40.295996,40.550335
10798.89562,0.002329,3.1652,0.007391,40.283499,40.562944
10799.892002,0.001142,3.164,0.003625,40.289287,40.533439
10800.89198,-0.00024,3.1649,-0.000755,40.274551,40.534351
10801.891245,0.000527,3.1641,0.001669,40.277039,40.560123
10802.893147,-0.001359,3.1651,-0.004282,40.28003,40.540557
10803.892797,0.002563,3.1654,0.008148,40.270808,40.572449
10804.918845,0.005927,3.1655,0.018776,40.280723,40.550345
10805.893404,0.000365,3.165,0.001167,40.279178,40.565172
10806.892881,0.000103,3.1654,0.000327,40.280963,40.566593
10807.893201,0.001475,3.1649,0.004693,40.279333,40.543498
10808.892744,-0.000669,3.1645,-0.002107,40.273625,40.545068
10809.891593,0.000091,3.1657,0.0003,40.285255,40.53814
10810.893851,-0.001455,3.165,-0.004599,40.287319,40.548572
10811.892404,0.000824,3.1661,0.002617,40.274318,40.534846
10812.894134,0.000345,3.165,0.0011,40.2886,40.524748
10813.893194,3.4E+038,3.1655,0.16548,40.282429,40.557508
10814.893631,0.000666,3.1648,0.002159,40.27692,40.53672
10815.892468,0.00159,3.1643,0.005047,40.286397,40.544739
10816.893403,0.008047,3.1648,0.025478,40.271054,40.55232
10817.893538,0.00774,3.1657,0.024545,40.276173,40.540703
10818.892121,0.001251,3.1658,0.003995,40.299941,40.544819
10819.894205,0.006483,3.1645,0.020565,40.269628,40.537434
10820.892162,0.00033,3.1639,0.001081,40.265202,40.537374
10821.891946,0.002258,3.1653,0.007169,40.295057,40.529385
10822.892973,0.008639,3.1654,0.027381,40.284439,40.540962
10823.892107,0.006526,3.1647,0.020672,40.284015,40.541994
10824.892613,0.009705,3.1643,0.030735,40.276513,40.530128
10825.895363,-0.000424,3.1646,-0.001309,40.293402,40.531369
10826.893752,0.004872,3.1651,0.015468,40.27752,40.550781
10827.892213,0.008247,3.1657,0.026119,40.288388,40.546002
10828.895277,-0.000556,3.1646,-0.001706,40.288931,40.557824
10829.894996,0.008557,3.1664,0.027118,40.292421,40.536936
10830.893273,0.001338,3.1649,0.004272,40.275547,40.556449
10831.895694,0.001042,3.166,0.003301,40.281255,40.548694
10832.891639,0.008227,3.1654,0.026096,40.293518,40.558044
10833.893462,0.003092,3.1656,0.009838,40.278598,40.546401
10834.891676,0.003281,3.1658,0.010477,40.285388,40.549551
10835.891414,-0.000914,3.1651,-0.002823,40.280134,40.548664
10836.891873,0.003197,3.1645,0.010182,40.289999,40.545066
10837.893137,-0.001673,3.1647,-0.00529,40.293778,40.548117
10838.894025,0.00159,3.1661,0.005029,40.268579,40.541478
10839.894241,0.000383,3.1655,0.00121,40.284292,40.549183
10840.892118,0.002323,3.1653,0.00741,40.283365,40.55808
10841.890965,-0.000519,3.1648,-0.001611,40.272727,40.546353
10842.892821,0.004714,3.1659,0.014923,40.273131,40.528201
10843.892077,0.001357,3.1666,0.004299,40.284626,40.535692
10844.895334,0.004566,3.1659,0.014469,40.281267,40.536336
10845.894175,0.003157,3.1664,0.010042,40.277727,40.532797
10846.892171,0.003877,3.1664,0.012268,40.283111,40.543273
10847.895097,3.4E+038,3.1652,0.16767,40.290649,40.538076
10848.895132,0.003943,3.1654,0.012503,40.273107,40.548552
10849.894031,0.002846,3.165,0.009014,40.279309,40.546748
10850.892324,0.003417,3.1647,0.010808,40.276861,40.545029
10851.892833,0.002077,3.1656,0.006566,40.285899,40.547516
10852.892138,0.003086,3.1635,0.009786,40.284583,40.548747
10853.89216,0.004792,3.1645,0.015175,40.280456,40.562084
10854.893111,-0.002899,3.1644,-0.009132,40.290949,40.537648
10855.892251,0.049482,3.1657,0.15713,40.277475,40.539094
10856.893069,0.002438,3.1647,0.007744,40.272884,40.547966
10857.893944,-0.000725,3.1651,-0.002241,40.289764,40.54665
10858.895132,-0.000551,3.1653,-0.00167,40.282012,40.53126
10859.89199,-0.000856,3.1666,-0.002714,40.27623,40.541123
10860.890997,0.0000011,3.1647,0.0000448,40.268165,40.555253
10861.891601,-0.002022,3.1659,-0.006348,40.269197,40.551192
10862.89228,0.005379,3.166,0.017112,40.293006,40.541887
10863.894751,0.007496,3.1658,0.023773,40.285977,40.541408
10864.89454,0.000517,3.1652,0.001671,40.278026,40.549104
10865.896194,0.004121,3.1651,0.013074,40.273071,40.523776
10866.899132,0.002178,3.166,0.006925,40.288535,40.533779
10867.892936,0.008132,3.165,0.025816,40.287484,40.537094
10868.891861,0.00441,3.166,0.014039,40.28074,40.562004
10869.892126,0.007997,3.166,0.025392,40.289408,40.54775
10870.892045,0.00557,3.1654,0.017692,40.290615,40.551139
10871.892095,0.005805,3.1646,0.018413,40.296129,40.538825
10872.893219,0.001229,3.1643,0.003911,40.278866,40.549217
10873.892901,-0.000684,3.1661,-0.002144,40.276758,40.558023
10874.891653,0.008496,3.1646,0.026936,40.27151,40.557506
10875.893503,-0.000501,3.1678,-0.001615,40.274007,40.547997
10876.890326,0.006778,3.1642,0.021488,40.277916,40.550449
10877.89933,0.003117,3.1653,0.009904,40.28813,40.539923
10878.896871,0.006804,3.1648,0.021569,40.28347,40.561096
10879.891704,0.003318,3.1658,0.010546,40.272808,40.551527
10880.892928,0.000377,3.1656,0.001226,40.283964,40.548492
10881.892631,0.0000807,3.1643,0.000254,40.277998,40.556353
10882.89586,0.002425,3.1652,0.007697,40.277914,40.533347
10883.892175,0.003834,3.1647,0.012209,40.277541,40.54207
10884.894254,0.001645,3.164,0.005218,40.283683,40.525653
10885.898231,0.00719,3.1665,0.022794,40.284635,40.537156
10886.894887,0.001432,3.1649,0.004529,40.27999,40.552159
10887.891864,0.001596,3.1664,0.005086,40.279691,40.540218
10888.891612,-0.00177,3.1651,-0.005565,40.268037,40.547485
10889.892329,-0.000933,3.1649,-0.002927,40.273022,40.536825
10890.892865,0.000213,3.1655,0.000678,40.28249,40.550292
10891.895093,0.000653,3.1663,0.002055,40.266045,40.539309
10892.892991,0.003981,3.1662,0.012659,40.255557,40.53901
10893.892771,-0.00187,3.166,-0.005908,40.27945,40.541068
10894.891425,0.003742,3.1658,0.011858,40.276405,40.540207
10895.891498,0.00104,3.1648,0.003321,40.289676,40.549109
10896.892718,0.001074,3.1649,0.003444,40.266003,40.550181
10897.894337,0.003532,3.1645,0.011192,40.280435,40.541325
10898.894245,0.001626,3.1654,0.00516,40.280366,40.545986
10899.893169,0.012755,3.1658,0.040436,40.270456,40.534623
10900.894753,-0.000688,3.1654,-0.002175,40.281339,40.549142
10901.893951,0.001182,3.1658,0.003746,40.265688,40.558961
10902.891979,0.001475,3.1652,0.004678,40.264596,40.538587
10903.89232,0.001854,3.1655,0.005874,40.268679,40.560134
10904.892414,0.004925,3.165,0.015597,40.278411,40.533481
10905.891257,0.00146,3.1656,0.004648,40.259653,40.545288
10906.891798,3.4E+038,3.1644,0.15861,40.269071,40.529599
10907.891677,0.002419,3.1639,0.007653,40.270881,40.54196
10908.893037,0.000181,3.1653,0.000586,40.272202,40.529456
10909.893028,-0.003473,3.1649,-0.010954,40.273888,40.536235
10910.8933,0.002181,3.1639,0.006925,40.275788,40.523581
10911.895073,0.001132,3.1659,0.003618,40.27204,40.534023
10912.897145,0.005278,3.1655,0.016741,40.284873,40.520658
10913.893135,0.002998,3.1657,0.009528,40.278602,40.533672
10914.892215,0.001901,3.1654,0.006019,40.292097,40.540979
10915.895415,0.000364,3.1655,0.001174,40.256839,40.533379
10916.893857,-0.000632,3.1648,-0.001991,40.269921,40.543911
10917.891833,-0.000872,3.1652,-0.002746,40.282962,40.526388
10918.894457,0.002376,3.1652,0.007546,40.267221,40.533935
10919.893916,0.001894,3.1656,0.006023,40.281693,40.556044
10920.894148,0.00206,3.1645,0.006522,40.264331,40.523769
10921.89648,0.004625,3.1647,0.014671,40.271027,40.532283
